,Address,Latitude,Longitude,Flood Description,Flood Zone
233,"926 W MAIN ST, Houston, Texas 77006",29.73628,-95.39087,AREA OF MINIMAL FLOOD HAZARD,X
234,"928 W MAIN ST, Houston, Texas 77006",29.73628,-95.39097,AREA OF MINIMAL FLOOD HAZARD,X
235,"930 KIPLING ST, Houston, Texas 77006",29.74067,-95.39087,AREA OF MINIMAL FLOOD HAZARD,X
236,"934 KIPLING ST, Houston, Texas 77006",29.74067,-95.39095,AREA OF MINIMAL FLOOD HAZARD,X
237,"94 DREW ST A, Houston, Texas 77006",29.7489,-95.38351,AREA OF MINIMAL FLOOD HAZARD,X
238,"94 DREW ST B, Houston, Texas 77006",29.7489,-95.38351,AREA OF MINIMAL FLOOD HAZARD,X
239,"94 DREW ST C, Houston, Texas 77006",29.7489,-95.38351,AREA OF MINIMAL FLOOD HAZARD,X
240,"94 DREW ST D, Houston, Texas 77006",29.7489,-95.38351,AREA OF MINIMAL FLOOD HAZARD,X
241,"95 DENNIS ST, Houston, Texas 77006",29.7497,-95.38273,AREA OF MINIMAL FLOOD HAZARD,X
242,"98 DREW ST A, Houston, Texas 77006",29.74891,-95.38327,AREA OF MINIMAL FLOOD HAZARD,X
243,"98 DREW ST B, Houston, Texas 77006",29.74891,-95.38327,AREA OF MINIMAL FLOOD HAZARD,X
244,"98 DREW ST C, Houston, Texas 77006",29.74891,-95.38327,AREA OF MINIMAL FLOOD HAZARD,X
245,"98 DREW ST D, Houston, Texas 77006",29.74891,-95.38327,AREA OF MINIMAL FLOOD HAZARD,X
