,Address,Latitude,Longitude,Flood Description,Flood Zone
974,"2635 CASON ST HOUSTON, Texas 77005",29.70767,-95.41989,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
975,"2633 CASON ST HOUSTON, Texas 77005",29.70767,-95.41973,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
976,"2600 CASON ST HOUSTON, Texas 77005",29.70818,-95.41848,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
977,"2602 CASON ST HOUSTON, Texas 77005",29.70818,-95.41863,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
978,"2612 CASON ST HOUSTON, Texas 77005",29.70818,-95.41879,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
979,"2614 CASON ST HOUSTON, Texas 77005",29.70818,-95.41895,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
980,"2618 CASON ST HOUSTON, Texas 77005",29.70817,-95.41911,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
981,"2622 CASON ST HOUSTON, Texas 77005",29.70818,-95.41936,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
982,"2630 CASON ST HOUSTON, Texas 77005",29.70817,-95.41958,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
983,"2634 CASON ST HOUSTON, Texas 77005",29.70817,-95.41974,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
984,"2640 CASON ST HOUSTON, Texas 77005",29.70816,-95.4199,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
985,"2639 TALBOTT ST HOUSTON, Texas 77005",29.7085,-95.41991,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
986,"2629 TALBOTT ST HOUSTON, Texas 77005",29.70851,-95.4196,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
987,"2627 TALBOTT ST HOUSTON, Texas 77005",29.7085,-95.41943,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
988,"2621 TALBOTT ST HOUSTON, Texas 77005",29.7085,-95.41927,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
989,"2617 TALBOTT ST HOUSTON, Texas 77005",29.70851,-95.41911,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
990,"2613 TALBOTT ST HOUSTON, Texas 77005",29.70851,-95.41896,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
991,"2609 TALBOTT ST HOUSTON, Texas 77005",29.70851,-95.4188,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
992,"2605 TALBOTT ST HOUSTON, Texas 77005",29.70851,-95.41864,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
993,"2601 TALBOTT ST HOUSTON, Texas 77005",29.70851,-95.41848,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
994,"2626 CASON ST HOUSTON, Texas 77005",29.70817,-95.41942,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
995,"2702 CASON ST HOUSTON, Texas 77005",29.70816,-95.42033,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
996,"2706 CASON ST HOUSTON, Texas 77005",29.70816,-95.42049,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
997,"2710 CASON ST HOUSTON, Texas 77005",29.70815,-95.42065,,AE
998,"2714 CASON ST HOUSTON, Texas 77005",29.70815,-95.42081,,AE
999,"2718 CASON ST HOUSTON, Texas 77005",29.70815,-95.42097,,AE
1000,"2724 CASON ST HOUSTON, Texas 77005",29.70815,-95.42113,,AE
1001,"2726 CASON ST HOUSTON, Texas 77005",29.70815,-95.42128,,AE
1002,"2732 CASON ST HOUSTON, Texas 77005",29.70815,-95.42144,,AE
1003,"2736 CASON ST HOUSTON, Texas 77005",29.70814,-95.4216,,AE
1004,"2740 CASON ST HOUSTON, Texas 77005",29.70814,-95.42176,,AE
1005,"2739 TALBOTT ST HOUSTON, Texas 77005",29.70847,-95.42176,,AE
1006,"2735 TALBOTT ST HOUSTON, Texas 77005",29.70847,-95.4216,,AE
1007,"2731 TALBOTT ST HOUSTON, Texas 77005",29.70848,-95.42145,,AE
1008,"2727 TALBOTT ST HOUSTON, Texas 77005",29.70848,-95.42129,,AE
1009,"2725 TALBOTT ST HOUSTON, Texas 77005",29.70848,-95.42113,,AE
1010,"2719 TALBOTT ST HOUSTON, Texas 77005",29.70848,-95.42097,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1011,"2715 TALBOTT ST HOUSTON, Texas 77005",29.70848,-95.42082,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1012,"2709 TALBOTT ST HOUSTON, Texas 77005",29.70848,-95.42066,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1013,"2705 TALBOTT ST HOUSTON, Texas 77005",29.70849,-95.4205,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1014,"2701 TALBOTT ST HOUSTON, Texas 77005",29.70849,-95.42034,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1015,"2702 TALBOTT ST HOUSTON, Texas 77005",29.70898,-95.42034,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1016,"2714 TALBOTT ST HOUSTON, Texas 77005",29.70899,-95.42084,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1017,"2718 TALBOTT ST HOUSTON, Texas 77005",29.70897,-95.42098,,AE
1018,"2722 TALBOTT ST HOUSTON, Texas 77005",29.70897,-95.42114,,AE
1019,"2728 TALBOTT ST HOUSTON, Texas 77005",29.70897,-95.4213,,AE
1020,"2730 TALBOTT ST HOUSTON, Texas 77005",29.70897,-95.42146,,AE
1021,"2736 TALBOTT ST HOUSTON, Texas 77005",29.70897,-95.42161,,AE
1022,"2738 TALBOTT ST HOUSTON, Texas 77005",29.70896,-95.42177,,AE
1023,"2737 ARBUCKLE ST HOUSTON, Texas 77005",29.70929,-95.42178,,AE
1024,"2735 ARBUCKLE ST HOUSTON, Texas 77005",29.70929,-95.42162,,AE
1025,"2729 ARBUCKLE ST HOUSTON, Texas 77005",29.7093,-95.42146,,AE
1026,"2725 ARBUCKLE ST HOUSTON, Texas 77005",29.7093,-95.4213,,AE
1027,"2721 ARBUCKLE ST HOUSTON, Texas 77005",29.7093,-95.42115,,AE
1028,"2719 ARBUCKLE ST HOUSTON, Texas 77005",29.7093,-95.42099,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1029,"2715 ARBUCKLE ST HOUSTON, Texas 77005",29.70931,-95.42083,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1030,"2709 ARBUCKLE ST HOUSTON, Texas 77005",29.70931,-95.42067,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1031,"2705 ARBUCKLE ST HOUSTON, Texas 77005",29.70931,-95.42051,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1032,"2701 ARBUCKLE ST HOUSTON, Texas 77005",29.70931,-95.42035,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1033,"2706 TALBOTT ST HOUSTON, Texas 77005",29.70898,-95.4205,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1034,"2604 TALBOTT ST HOUSTON, Texas 77005",29.70901,-95.41849,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1035,"2608 TALBOTT ST HOUSTON, Texas 77005",29.70901,-95.41865,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1036,"2610 TALBOTT ST HOUSTON, Texas 77005",29.709,-95.41881,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1037,"2618 TALBOTT ST HOUSTON, Texas 77005",29.709,-95.41896,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1038,"2620 TALBOTT ST HOUSTON, Texas 77005",29.709,-95.41912,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1039,"2624 TALBOTT ST HOUSTON, Texas 77005",29.709,-95.41928,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1040,"2628 TALBOTT ST HOUSTON, Texas 77005",29.709,-95.41944,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1041,"2632 TALBOTT ST HOUSTON, Texas 77005",29.70899,-95.4196,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1042,"2634 TALBOTT ST HOUSTON, Texas 77005",29.70899,-95.41975,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1043,"2640 TALBOTT ST HOUSTON, Texas 77005",29.70899,-95.41992,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1044,"2637 ARBUCKLE ST HOUSTON, Texas 77005",29.70932,-95.41992,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1045,"2633 ARBUCKLE ST HOUSTON, Texas 77005",29.70932,-95.41976,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1046,"2629 ARBUCKLE ST HOUSTON, Texas 77005",29.70932,-95.4196,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1047,"2625 ARBUCKLE ST HOUSTON, Texas 77005",29.70932,-95.41944,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1048,"2623 ARBUCKLE ST HOUSTON, Texas 77005",29.70933,-95.41929,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1049,"2617 ARBUCKLE ST HOUSTON, Texas 77005",29.70933,-95.41913,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1050,"2615 ARBUCKLE ST HOUSTON, Texas 77005",29.70933,-95.41897,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1051,"2611 ARBUCKLE ST HOUSTON, Texas 77005",29.70933,-95.41881,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1052,"2605 ARBUCKLE ST HOUSTON, Texas 77005",29.70934,-95.41865,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1053,"2601 ARBUCKLE ST HOUSTON, Texas 77005",29.70934,-95.4185,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1054,"2602 ARBUCKLE ST HOUSTON, Texas 77005",29.70984,-95.41851,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1055,"2606 ARBUCKLE ST HOUSTON, Texas 77005",29.70983,-95.41866,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1056,"2612 ARBUCKLE ST HOUSTON, Texas 77005",29.70983,-95.41882,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1057,"2614 ARBUCKLE ST HOUSTON, Texas 77005",29.70983,-95.41898,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1058,"2618 ARBUCKLE ST HOUSTON, Texas 77005",29.70983,-95.41914,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1059,"2624 ARBUCKLE ST HOUSTON, Texas 77005",29.70982,-95.41929,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1060,"2626 ARBUCKLE ST HOUSTON, Texas 77005",29.70982,-95.41945,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1061,"2632 ARBUCKLE ST HOUSTON, Texas 77005",29.70982,-95.41961,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1062,"2634 ARBUCKLE ST HOUSTON, Texas 77005",29.70982,-95.41977,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1063,"2640 ARBUCKLE ST HOUSTON, Texas 77005",29.70981,-95.41993,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1064,"2639 CENTENARY ST HOUSTON, Texas 77005",29.71015,-95.41994,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1065,"2635 CENTENARY ST HOUSTON, Texas 77005",29.71016,-95.41978,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1066,"2629 CENTENARY ST HOUSTON, Texas 77005",29.71015,-95.41962,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1067,"2625 CENTENARY ST HOUSTON, Texas 77005",29.71016,-95.41946,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1068,"2621 CENTENARY ST HOUSTON, Texas 77005",29.71016,-95.4193,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1069,"2617 CENTENARY ST HOUSTON, Texas 77005",29.71016,-95.41914,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1070,"2615 CENTENARY ST HOUSTON, Texas 77005",29.71016,-95.41898,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1071,"2609 CENTENARY ST HOUSTON, Texas 77005",29.71017,-95.41883,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1072,"2605 CENTENARY ST HOUSTON, Texas 77005",29.71017,-95.41867,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1073,"2603 CENTENARY ST HOUSTON, Texas 77005",29.71017,-95.41851,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1074,"2702 ARBUCKLE ST HOUSTON, Texas 77005",29.70981,-95.42036,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1075,"2712 ARBUCKLE ST HOUSTON, Texas 77005",29.7098,-95.42068,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1076,"2730 ARBUCKLE ST HOUSTON, Texas 77005",29.70979,-95.42131,,AE
1077,"2732 ARBUCKLE ST HOUSTON, Texas 77005",29.70979,-95.42147,,AE
1078,"2734 ARBUCKLE ST HOUSTON, Texas 77005",29.70979,-95.42163,,AE
1079,"2740 ARBUCKLE ST HOUSTON, Texas 77005",29.70979,-95.42179,,AE
1080,"2739 CENTENARY ST HOUSTON, Texas 77005",29.71012,-95.42179,,AE
1081,"2735 CENTENARY ST HOUSTON, Texas 77005",29.71012,-95.42164,,AE
1082,"2725 CENTENARY ST HOUSTON, Texas 77005",29.71014,-95.42134,,AE
1083,"2723 CENTENARY ST HOUSTON, Texas 77005",29.71013,-95.42116,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1084,"2717 CENTENARY ST HOUSTON, Texas 77005",29.71013,-95.42101,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1085,"2715 CENTENARY ST HOUSTON, Texas 77005",29.71013,-95.42085,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1086,"2709 CENTENARY ST HOUSTON, Texas 77005",29.71014,-95.42069,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1087,"2705 CENTENARY ST HOUSTON, Texas 77005",29.71014,-95.42053,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1088,"2701 CENTENARY ST HOUSTON, Texas 77005",29.71014,-95.42037,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1089,"2706 ARBUCKLE ST HOUSTON, Texas 77005",29.70981,-95.42053,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1090,"2724 ARBUCKLE ST HOUSTON, Texas 77005",29.7098,-95.42112,,AE
1091,"2714 ARBUCKLE ST HOUSTON, Texas 77005",29.7098,-95.42088,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1092,"4103 CASON ST HOUSTON, Texas 77005",29.7066,-95.44296,,AE
1093,"4113 CASON ST HOUSTON, Texas 77005",29.7066,-95.44343,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1094,"4119 CASON ST HOUSTON, Texas 77005",29.7066,-95.4436,,AE
1095,"4127 CASON ST HOUSTON, Texas 77005",29.70659,-95.44401,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1096,"4133 CASON ST HOUSTON, Texas 77005",29.70659,-95.44435,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1097,"4141 CASON ST HOUSTON, Texas 77005",29.70658,-95.44469,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1098,"4131 CASON ST HOUSTON, Texas 77005",29.70659,-95.44419,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1099,"4109 CASON ST HOUSTON, Texas 77005",29.7066,-95.44328,,AE
1100,"4140 CASON ST HOUSTON, Texas 77005",29.70706,-95.44451,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1101,"4136 CASON ST HOUSTON, Texas 77005",29.70706,-95.44435,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1102,"4130 CASON ST HOUSTON, Texas 77005",29.70706,-95.44419,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1103,"4126 CASON ST HOUSTON, Texas 77005",29.70706,-95.44401,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1104,"4120 CASON ST HOUSTON, Texas 77005",29.70707,-95.44361,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1105,"4116 CASON ST HOUSTON, Texas 77005",29.70707,-95.44344,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1106,"4112 CASON ST HOUSTON, Texas 77005",29.70707,-95.44328,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1107,"4104 CASON ST HOUSTON, Texas 77005",29.70708,-95.44304,,AE
1108,"4103 RUSKIN ST HOUSTON, Texas 77005",29.7074,-95.44295,,AE
1109,"4107 RUSKIN ST HOUSTON, Texas 77005",29.7074,-95.44312,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1110,"4111 RUSKIN ST HOUSTON, Texas 77005",29.7074,-95.44327,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1111,"4115 RUSKIN ST HOUSTON, Texas 77005",29.7074,-95.44342,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1112,"4119 RUSKIN ST HOUSTON, Texas 77005",29.7074,-95.4436,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1113,"4121 RUSKIN ST HOUSTON, Texas 77005",29.70739,-95.44401,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1114,"4129 RUSKIN ST HOUSTON, Texas 77005",29.70739,-95.44418,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1115,"4131 RUSKIN ST HOUSTON, Texas 77005",29.70739,-95.44434,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1116,"4135 RUSKIN ST HOUSTON, Texas 77005",29.70738,-95.44449,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1117,"4137 RUSKIN ST HOUSTON, Texas 77005",29.70738,-95.44465,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1118,"4141 RUSKIN ST HOUSTON, Texas 77005",29.70738,-95.44481,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1119,"4144 CASON ST HOUSTON, Texas 77005",29.70706,-95.44469,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1120,"4144 RUSKIN ST HOUSTON, Texas 77005",29.70785,-95.44481,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1121,"4140 RUSKIN ST HOUSTON, Texas 77005",29.70785,-95.44465,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1122,"4138 RUSKIN ST HOUSTON, Texas 77005",29.70785,-95.4445,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1123,"4130 RUSKIN ST HOUSTON, Texas 77005",29.70785,-95.44434,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1124,"4128 RUSKIN ST HOUSTON, Texas 77005",29.70786,-95.44418,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1125,"4124 RUSKIN ST HOUSTON, Texas 77005",29.70786,-95.44401,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1126,"4120 RUSKIN ST HOUSTON, Texas 77005",29.70787,-95.44361,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1127,"4116 RUSKIN ST HOUSTON, Texas 77005",29.70787,-95.44343,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1128,"4112 RUSKIN ST HOUSTON, Texas 77005",29.70787,-95.44328,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1129,"4108 RUSKIN ST HOUSTON, Texas 77005",29.70787,-95.44313,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1130,"4104 RUSKIN ST HOUSTON, Texas 77005",29.70787,-95.44296,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1131,"4103 RILEY ST HOUSTON, Texas 77005",29.7082,-95.44297,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1132,"4107 RILEY ST HOUSTON, Texas 77005",29.7082,-95.44313,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1133,"4111 RILEY ST HOUSTON, Texas 77005",29.7082,-95.44328,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1134,"4119 RILEY ST HOUSTON, Texas 77005",29.7082,-95.44362,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1135,"4123 RILEY ST HOUSTON, Texas 77005",29.70819,-95.44402,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1136,"4125 RILEY ST HOUSTON, Texas 77005",29.70819,-95.44419,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1137,"4129 RILEY ST HOUSTON, Texas 77005",29.70818,-95.44435,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1138,"4137 RILEY ST HOUSTON, Texas 77005",29.70818,-95.44458,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1139,"4141 RILEY ST HOUSTON, Texas 77005",29.70818,-95.44482,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1140,"4142 RILEY ST HOUSTON, Texas 77005",29.70866,-95.44483,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1141,"4136 RILEY ST HOUSTON, Texas 77005",29.70866,-95.44451,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1142,"4130 RILEY ST HOUSTON, Texas 77005",29.70866,-95.44431,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1143,"4126 RILEY ST HOUSTON, Texas 77005",29.70867,-95.44406,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1144,"4118 RILEY ST HOUSTON, Texas 77005",29.70867,-95.44363,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1145,"4114 RILEY ST HOUSTON, Texas 77005",29.70867,-95.44345,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1146,"4110 RILEY ST HOUSTON, Texas 77005",29.70867,-95.44329,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1147,"4108 RILEY ST HOUSTON, Texas 77005",29.70867,-95.44314,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1148,"4102 RILEY ST HOUSTON, Texas 77005",29.70867,-95.44298,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1149,"4101 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70902,-95.44299,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1150,"4105 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70902,-95.44315,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1151,"4109 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70902,-95.4433,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1152,"4115 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70901,-95.44346,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1153,"4119 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70901,-95.44363,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1154,"4125 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70901,-95.44403,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1155,"4127 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70901,-95.4442,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1156,"4131 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70901,-95.44436,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1157,"4135 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70901,-95.44452,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1158,"4139 SOUTHWESTERN ST HOUSTON, Texas 77005",29.709,-95.44468,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1159,"4143 SOUTHWESTERN ST HOUSTON, Texas 77005",29.709,-95.44484,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1160,"4148 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70947,-95.44486,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1161,"4146 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70948,-95.44469,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1162,"4140 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70948,-95.44453,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1163,"4136 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70948,-95.44437,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1164,"4132 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70948,-95.44421,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1165,"4126 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70949,-95.44405,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1166,"4120 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70949,-95.44364,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1167,"4114 SOUTHWESTERN ST HOUSTON, Texas 77005",29.70949,-95.44346,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1168,"4110 SOUTHWESTERN ST HOUSTON, Texas 77005",29.7095,-95.44331,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1169,"4106 SOUTHWESTERN ST HOUSTON, Texas 77005",29.7095,-95.44315,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1170,"4102 SOUTHWESTERN ST HOUSTON, Texas 77005",29.7095,-95.443,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1171,"4101 MARQUETTE ST HOUSTON, Texas 77005",29.70984,-95.443,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1172,"4105 MARQUETTE ST HOUSTON, Texas 77005",29.70984,-95.44316,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1173,"4111 MARQUETTE ST HOUSTON, Texas 77005",29.70984,-95.44331,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1174,"4115 MARQUETTE ST HOUSTON, Texas 77005",29.70984,-95.44347,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1175,"4119 MARQUETTE ST HOUSTON, Texas 77005",29.70984,-95.44365,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1176,"4121 MARQUETTE ST HOUSTON, Texas 77005",29.70983,-95.44405,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1177,"4125 MARQUETTE ST HOUSTON, Texas 77005",29.70983,-95.44421,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1178,"4129 MARQUETTE ST HOUSTON, Texas 77005",29.70982,-95.44438,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1179,"4133 MARQUETTE ST HOUSTON, Texas 77005",29.70982,-95.44454,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1180,"4141 MARQUETTE ST HOUSTON, Texas 77005",29.70982,-95.44486,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1181,"4146 MARQUETTE ST HOUSTON, Texas 77005",29.7103,-95.44483,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1182,"4142 MARQUETTE ST HOUSTON, Texas 77005",29.7103,-95.44458,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
1183,"4126 MARQUETTE ST HOUSTON, Texas 77005",29.71031,-95.44423,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,X
